Manufacturer,Model,Year,Fuel Type,Body Type,Seating Capacity,Ground Clearance (range),Body Type 1 (sedan),Body Type 2 (hatchback),Body Type 3 (suv),Body Type 4 (mpv),Body Type 5 (pickup),Body Type 6 (coupe),Body Type 7 (convertible),Body Type 8 (wagon),Body Type 9 (van),Body Type 10 (crossover),Body Type 11 (kei / microvan),Body Type 12 (roadster),Body Type 13 (other),Body Type 14 (liftback),Body Type 15 (mpv / minivan),City/Urban,Suburban/Normal,Mid Off-Road,Off-Road/Hilly Terrain,Average Price (0-20k km),Average Price (20k-50k km),Average Price (50k-100k km),Average Price (100k+ km)
Renault,kwid,2016,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,3750000.0,3897500.0
Renault,kwid,2017,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,3750000.0,3897500.0
Renault,kwid climber exchnge,2020,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,5375000.0,
Renault,kwid rtx,2016,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,3700000.0,
Renault,kwid rxt,2016,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,3800000.0,3800000.0
Renault,kwid rxt sports exchange,2017,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,3775000.0,
SsangYong,korando,2012,Diesel,,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,5790000.0
SsangYong,kyron,2008,Diesel,,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,7360000.0
SsangYong,kyron,2011,Diesel,,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,6875000.0
SsangYong,rexton,2015,Diesel,,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,13900000.0,15166667.0
SsangYong,rexton,2016,Diesel,,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,13900000.0,15166667.0
SsangYong,tivoli,2016,Petrol,,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,8200000.0,
SsangYong,torres evx,2024,Electric,,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35000000.0,,,
Subaru,crosstrek,2015,Hybrid,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,14500000.0
Subaru,xv,2014,Hybrid,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,8700000.0
Subaru,xv eyesight,2013,Hybrid,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,9750000.0
Suzuki,alto,2013,Petrol,hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,5755000.0,4362500.0
Suzuki,alto,2016,Petrol,hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,5755000.0,4362500.0
Suzuki,alto,2018,Petrol,hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,5755000.0,4362500.0
Suzuki,alto,2023,Hybrid,hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7450000.0,7450000.0,,
Suzuki,alto,2024,Hybrid,hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7750000.0,,,
Suzuki,alto a grade,2024,Petrol,hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6300000.0,,,
Suzuki,alto g grade,2024,Hybrid,hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7950000.0,,,
Suzuki,alto l grade,2017,Petrol,hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7300000.0,,6000000.0,
Suzuki,alto l grade,2023,Petrol,hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7300000.0,,6000000.0,
Suzuki,alto l grade,2024,Petrol,hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7700000.0,,,
Suzuki,alto lapin,2023,Petrol,hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7800000.0,,,
Suzuki,alto rs,2015,Petrol,hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,6025000.0,
Suzuki,alto s,2024,Hybrid,hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7850000.0,,,
Suzuki,alto s grade,2023,Hybrid,hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7550000.0,,,
Suzuki,alto s grade,2024,Petrol,hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7690000.0,,,
Suzuki,alto s grade,2025,Petrol,hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6750000.0,,,
Suzuki,alto sports,2015,Petrol,hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,3890000.0,4170000.0
Suzuki,alto x grade,2023,Hybrid,hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7850000.0,,,
Suzuki,alto x grade,2024,Hybrid,hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8090000.0,,,
Suzuki,every full join,2025,Petrol,kei/lightrv/minivan,4,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9750000.0,,,
Suzuki,every pa limited,2023,Petrol,kei/lightrv/minivan,4,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6990000.0,,,
Suzuki,every pa limited,2024,Petrol,kei/lightrv/minivan,4,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8087500.0,,,
Suzuki,every pa limited,2025,Petrol,kei/lightrv/minivan,4,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8350000.0,,,
Suzuki,every wagon,2024,Petrol,kei/lightrv/minivan,4,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10300000.0,,,
Suzuki,every wagon,2025,Petrol,kei/lightrv/minivan,4,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11143333.0,,,
Suzuki,fronx,2025,Hybrid,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10600000.0,,,
Suzuki,grand vitara,2007,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,8747500.0
Suzuki,grand vitara,2013,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,8747500.0
Suzuki,grand vitara xl,2002,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,5800000.0
Suzuki,hustler,2015,Petrol,kei / lightrv / hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9200000.0,,6100000.0,6395000.0
Suzuki,hustler,2016,Petrol,kei / lightrv / hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9200000.0,,6100000.0,6395000.0
Suzuki,hustler,2017,Hybrid,kei / lightrv / hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8579167.0,,7130000.0,6346667.0
Suzuki,hustler,2018,Hybrid,kei / lightrv / hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8579167.0,,7130000.0,6346667.0
Suzuki,hustler,2023,Hybrid,kei / lightrv / hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8579167.0,,7130000.0,6346667.0
Suzuki,hustler,2024,Petrol,kei / lightrv / hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9200000.0,,6100000.0,6395000.0
Suzuki,hustler g,2023,Hybrid,kei/lightrv/hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8666667.0,,,
Suzuki,hustler g,2024,Petrol,kei/lightrv/hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8650000.0,,,
Suzuki,hustler g,2025,Hybrid,kei/lightrv/hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8666667.0,,,
Suzuki,hustler g grade,2023,Hybrid,kei/lightrv/hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8740000.0,8750000.0,,
Suzuki,hustler j style,2015,Hybrid,kei/lightrv/hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9308333.0,,6399000.0,6000000.0
Suzuki,hustler j style,2016,Petrol,kei/lightrv/hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9750000.0,,,6400000.0
Suzuki,hustler j style,2023,Hybrid,kei/lightrv/hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9375000.0,,,
Suzuki,hustler j style,2024,Petrol,kei/lightrv/hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9750000.0,,,6400000.0
Suzuki,hustler j style,2025,Hybrid,kei/lightrv/hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9250000.0,,,
Suzuki,hustler though wild,2024,Hybrid,kei/lightrv/hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9650000.0,,,
Suzuki,hustler though wild,2025,Hybrid,kei/lightrv/hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9400000.0,,,
Suzuki,hustler x grade,2023,Hybrid,kei/lightrv/hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8665000.0,,,
Suzuki,ignis,2001,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,6850000.0,3990000.0
Suzuki,ignis,2016,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,6850000.0,3990000.0
Suzuki,jimny,2017,Petrol,suv,4,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,6850000.0,
Suzuki,jimny,2018,Petrol,suv,4,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,6950000.0,6600000.0,
Suzuki,jimny,2020,Petrol,suv,4,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,6950000.0,6600000.0,
Suzuki,jimny,2025,Petrol,suv,4,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10975000.0,,,
Suzuki,liana,2004,Petrol,sedan,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,4325000.0
Suzuki,liana,2005,Petrol,sedan,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,4325000.0
Suzuki,s-cross,2018,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,11350000.0,
Suzuki,s-cross sx4,2018,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,10975000.0,,
Suzuki,spacia,2015,Petrol,kei / microvan,5,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,,,7596667.0,6887000.0
Suzuki,spacia,2016,Petrol,kei / microvan,5,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,,,7596667.0,6887000.0
Suzuki,spacia,2017,Petrol,kei / microvan,5,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,,,7596667.0,6887000.0
Suzuki,spacia,2018,Petrol,kei / microvan,5,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,,,7596667.0,6887000.0
Suzuki,spacia,2023,Hybrid,kei / microvan,5,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,10657143.0,8575000.0,7143333.0,6881666.0
Suzuki,spacia,2024,Hybrid,kei / microvan,5,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,10657143.0,8575000.0,7143333.0,6881666.0
Suzuki,spacia,2025,Hybrid,kei / microvan,5,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,10657143.0,8575000.0,7143333.0,6881666.0
Suzuki,spacia custom,2015,Petrol,kei/microvan,5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,,7300000.0
Suzuki,spacia custom,2016,Hybrid,kei/microvan,5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10670417.0,,7050000.0,
Suzuki,spacia custom,2017,Petrol,kei/microvan,5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,7390000.0,7490000.0
Suzuki,spacia custom,2018,Hybrid,kei/microvan,5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,,8850000.0
Suzuki,spacia custom,2022,Hybrid,kei/microvan,5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10670417.0,,7050000.0,
Suzuki,spacia custom,2023,Hybrid,kei/microvan,5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,9650000.0,,
Suzuki,spacia custom,2024,Hybrid,kei/microvan,5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10750000.0,,,
Suzuki,spacia custom,2025,Hybrid,kei/microvan,5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10670417.0,,7050000.0,
Suzuki,spacia custum,2023,Hybrid,kei/microvan,5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11500000.0,,,
Suzuki,spacia flair wagon xs,2023,Hybrid,kei/microvan,5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8475000.0,,,
Suzuki,spacia g,2023,Petrol,kei/microvan,5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9650000.0,,,
Suzuki,spacia g,2024,Hybrid,kei/microvan,5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8467500.0,,,
Suzuki,spacia g grade,2023,Hybrid,kei/microvan,5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8363333.0,,,
Suzuki,spacia gs custom,2024,Hybrid,kei/microvan,5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10275000.0,,,
Suzuki,spacia gs custom,2025,Hybrid,kei/microvan,5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10475000.0,,,
Suzuki,spacia gs grade,2023,Hybrid,kei/microvan,5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9750000.0,,,
Suzuki,spacia gx,2023,Hybrid,kei/microvan,5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9700000.0,,,
Suzuki,spacia x grade,2015,Petrol,kei/microvan,5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,,6500000.0
Suzuki,spacia xs custom,2023,Hybrid,kei/microvan,5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10766667.0,,,
Suzuki,spacia xs custom,2024,Petrol,kei/microvan,5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10850000.0,,,
Suzuki,spacia xs custom,2025,Hybrid,kei/microvan,5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10987500.0,,,
Suzuki,spacia xs plus,2023,Hybrid,kei/microvan,5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9100000.0,,,
Suzuki,spacia xz custom,2023,Petrol,kei/microvan,5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9650000.0,,,
Suzuki,swift,2002,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,9650000.0,6880000.0,5308333.0
Suzuki,swift,2003,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,9650000.0,6880000.0,5308333.0
Suzuki,swift,2004,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,9650000.0,6880000.0,5308333.0
Suzuki,swift,2005,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,9650000.0,6880000.0,5308333.0
Suzuki,swift,2006,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,9650000.0,6880000.0,5308333.0
Suzuki,swift,2007,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,9650000.0,6880000.0,5308333.0
Suzuki,swift,2008,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,9650000.0,6880000.0,5308333.0
Suzuki,swift,2009,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,9650000.0,6880000.0,5308333.0
Suzuki,swift,2010,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,9650000.0,6880000.0,5308333.0
Suzuki,swift,2017,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,9650000.0,6880000.0,5308333.0
Suzuki,swift,2018,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,9650000.0,6880000.0,5308333.0
Suzuki,swift,2023,Hybrid,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13000000.0,,8990001.0,8745000.0
Suzuki,swift,2024,Hybrid,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13850000.0,,,
Suzuki,swift rs,2015,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,8950000.0,
Suzuki,swift rs,2017,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,9858333.0,9089286.0,8770000.0
Suzuki,swift rs,2018,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,9858333.0,9089286.0,8770000.0
Suzuki,swift rs,2019,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,9858333.0,9089286.0,8770000.0
Suzuki,swift rs,2023,Hybrid,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12000000.0,,8975000.0,8975000.0
Suzuki,vitara,2013,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,11800000.0,11000000.0
Suzuki,vitara,2019,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,11800000.0,11000000.0
Suzuki,wagon r,2002,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8775000.0,7250000.0,7018000.0,4497500.0
Suzuki,wagon r,2007,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8775000.0,7250000.0,7018000.0,4497500.0
Suzuki,wagon r,2014,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8775000.0,7250000.0,7018000.0,4497500.0
Suzuki,wagon r,2015,Hybrid,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9275000.0,8800000.0,6750000.0,6596000.0
Suzuki,wagon r,2016,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8775000.0,7250000.0,7018000.0,4497500.0
Suzuki,wagon r,2017,Hybrid,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9275000.0,8800000.0,6750000.0,6596000.0
Suzuki,wagon r,2018,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8775000.0,7250000.0,7018000.0,4497500.0
Suzuki,wagon r,2019,Hybrid,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,7300000.0,,
Suzuki,wagon r,2020,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8775000.0,7250000.0,7018000.0,4497500.0
Suzuki,wagon r,2023,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8775000.0,7250000.0,7018000.0,4497500.0
Suzuki,wagon r,2024,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8775000.0,7250000.0,7018000.0,4497500.0
Suzuki,wagon r,2025,Hybrid,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9275000.0,8800000.0,6750000.0,6596000.0
Suzuki,wagon r custom z,2023,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9975000.0,,,
Suzuki,wagon r custom z,2024,Hybrid,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10210000.0,,,
Suzuki,wagon r custom z,2025,Hybrid,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10500000.0,,,
Suzuki,wagon r fx,2014,Hybrid,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8595000.0,,6456000.0,6467500.0
Suzuki,wagon r fx,2016,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7976591.0,8150000.0,6625000.0,6428750.0
Suzuki,wagon r fx,2017,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7976591.0,8150000.0,6625000.0,6428750.0
Suzuki,wagon r fx,2018,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7976591.0,8150000.0,6625000.0,6428750.0
Suzuki,wagon r fx,2020,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7976591.0,8150000.0,6625000.0,6428750.0
Suzuki,wagon r fx,2022,Hybrid,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8580588.0,7882500.0,6797500.0,6493333.0
Suzuki,wagon r fx,2023,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7976591.0,8150000.0,6625000.0,6428750.0
Suzuki,wagon r fx,2024,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7976591.0,8150000.0,6625000.0,6428750.0
Suzuki,wagon r fx,2025,Hybrid,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8580588.0,7882500.0,6797500.0,6493333.0
Suzuki,wagon r fz,2014,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7975000.0,,6797857.0,6611000.0
Suzuki,wagon r fz,2015,Hybrid,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,6230000.0,
Suzuki,wagon r fz,2016,Hybrid,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,7088750.0,6691667.0
Suzuki,wagon r fz,2017,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7975000.0,,6797857.0,6611000.0
Suzuki,wagon r fz,2018,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7975000.0,,6797857.0,6611000.0
Suzuki,wagon r fz,2019,Hybrid,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,7088750.0,6691667.0
Suzuki,wagon r fz,2022,Hybrid,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9550000.0,,,
Suzuki,wagon r fz,2023,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7975000.0,,6797857.0,6611000.0
Suzuki,wagon r fz,2025,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10275000.0,,,
Suzuki,wagon r smile,2023,Hybrid,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8590000.0,,,
Suzuki,wagon r smile,2024,Hybrid,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8750000.0,,,
Suzuki,wagon r stingray,2014,Hybrid,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9514286.0,21779000.0,7467051.0,7121053.0
Suzuki,wagon r stingray,2015,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8808333.0,5875000.0,7577812.0,6906667.0
Suzuki,wagon r stingray,2016,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8808333.0,5875000.0,7577812.0,6906667.0
Suzuki,wagon r stingray,2017,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8808333.0,5875000.0,7577812.0,6906667.0
Suzuki,wagon r stingray,2018,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8808333.0,5875000.0,7577812.0,6906667.0
Suzuki,wagon r stingray,2019,Hybrid,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9514286.0,21779000.0,7467051.0,7121053.0
Suzuki,wagon r stingray,2023,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8808333.0,5875000.0,7577812.0,6906667.0
Suzuki,wagon r stingray,2025,Hybrid,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9514286.0,21779000.0,7467051.0,7121053.0
Suzuki,wagon r zt,2022,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9700000.0,,,
Suzuki,wagon r zt,2023,Hybrid,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9800000.0,,,
