Manufacturer,Model,Year,Condition,Fuel Type,Price
Toyota,Harrier Premium Highest Spec,2024,,Petrol,"Rs 42,850,000"
BMW,X5,2011,,Petrol,"Rs 16,000,000"
Toyota,Raize Z 1200cc,2023,,Petrol,"Rs 15,200,000"
Toyota,Roomy Custom,2018,,Petrol,"Rs 88,500,000"
Volkswagen,T-Cross,2023,,Petrol,"Rs 15,875,000"
Audi,A3,2017,,Petrol,"Rs 13,500,000"
Nissan,Almera EL GRADE BRAND NEW,2025,,Petrol,"Rs 12,690,000"
Kia,Sorento 1 TO 8,2010,,Petrol,"Rs 11,250,000"
Toyota,Roomy X Grade,2023,,Petrol,"Rs 8,975,000"
Mercedes Benz,CLA 200 AMG Premium Plus,2020,,Petrol,"Rs 27,000,000"
Toyota,Duet JAPAN Exchange,2000,,Petrol,"Rs 3,375,000"
Mitsubishi,Lancer CS1,2007,,Petrol,"Rs 6,975,000"
Mitsubishi,EK Custom,2016,,Petrol,"Rs 7,200,000"
Suzuki,Swift ZC71S,2008,,Petrol,"Rs 6,200,000"
BMW,523i LCI Individual,2007,,Petrol,"Rs 14,250,000"
Daihatsu,Mira L Grade,2024,,Petrol,"Rs 6,990,000"
Audi,Q5 Quattro,2015,,Petrol,"Rs 22,500,000"
Kia,Seltos GT Line,2020,,Petrol,"Rs 15,700,000"
Toyota,Axio 141 X Limited,2010,,Petrol,"Rs 8,300,000"
Toyota,Land Cruiser Prado TX,2023,,Petrol,"Rs 58,500,000"
Land Rover,Range P460 SV LWB 3L B/New,2025,,Petrol,"Rs 210,000,000"
BMW,318i M SPORT,2017,,Petrol,"Rs 20,600,000"
Mercedes Benz,CLA 200 PREMIER PLUS,2019,,Petrol,"Rs 24,900,000"
Toyota,CHR,2018,,Petrol,"Rs 15,500,000"
Suzuki,Spacia,2016,,Petrol,"Rs 6,485,000"
Mercedes Benz,C200 AMG Premium Plus,2019,,Petrol,"Rs 26,800,000"
Land Rover,Range Evoque P400 Autobiography,2019,,Petrol,"Rs 107,500,000"
Toyota,Raize 1200cc,2022,,Petrol,"Rs 13,390,000"
BMW,316i,2015,,Petrol,"Rs 18,250,000"
Suzuki,Wagon R Stingray,2017,,Petrol,"Rs 7,500,000"
Toyota,Vitz 2nd Edition,2018,,Petrol,"Rs 9,000,000"
Toyota,Roomy,2022,,Petrol,"Rs 10,500,000"
Land Rover,Range LWB P400 1ST Autobio,2019,,Petrol,"Rs 77,500,000"
Toyota,Land Cruiser Prado TX 150,2023,,Petrol,"Rs 62,000,000"
Porsche,911 Carrera 3L Sports+ UK,2025,,Petrol,"Rs 172,500,000"
Daihatsu,Taft G Crome With 4Way,2023,,Petrol,"Rs 8,650,000"
Daihatsu,Thor Intercooler,2024,,Petrol,"Rs 12,300,000"
Suzuki,Alto 800 LXI,2015,,Petrol,"Rs 4,150,000"
Toyota,Yaris Cross,2024,,Petrol,"Rs 19,500,000"
Suzuki,Wagon R fx,2024,,Petrol,"Rs 7,890,000"
Daihatsu,Mira ES G,2025,,Petrol,"Rs 7,950,000"
Ford,Raptor Ranger Hammer 3L B/N,2025,,Petrol,"Rs 39,500,000"
Toyota,Premio,2013,,Petrol,"Rs 13,350,000"
Peugeot,2008 GT Line,2023,,Petrol,"Rs 21,000,000"
Toyota,Roomy GT,2023,,Petrol,"Rs 12,850,000"
Audi,A6,2016,,Petrol,"Rs 21,500,000"
Daihatsu,Taft G Chrome Adventure,2024,,Petrol,"Rs 9,090,000"
Toyota,CHR GT NGX 10,2018,,Petrol,"Rs 14,875,000"
Toyota,Yaris X Grade,2024,,Petrol,"Rs 10,800,000"
Daihatsu,Taft X Grade,2023,,Petrol,"Rs 8,850,000"
Suzuki,Maruti Alloy Wheel,2012,,Petrol,"Rs 2,675,000"
Honda,Vezel Non,2015,,Petrol,"Rs 11,575,000"
Toyota,Premio NZT260 G Superior,2013,,Petrol,"Rs 13,750,000"
Peugeot,5008,2019,,Petrol,"Rs 19,500,000"
Toyota,Premio G Superior,2017,,Petrol,"Rs 16,900,000"
Lexus,LM500h Direct 4 Full,2024,,Petrol,"Rs 90,000,000"
Mercedes Benz,GLB 200 AMG Premium Plus,2025,,Petrol,"Rs 46,000,000"
Audi,Q2,2017,,Petrol,"Rs 13,500,000"
Micro,BAIC X25,2017,,Petrol,"Rs 6,600,000"
Nissan,Dayz X Grade,2024,,Petrol,"Rs 7,490,000"
Perodua,Axia G,2015,,Petrol,"Rs 6,000,000"
Nissan,Qashqai Tekna,2019,,Petrol,"Rs 13,900,000"
Mitsubishi,Eclipse Cross,2019,,Petrol,"Rs 14,500,000"
Nissan,Almera VL Package Black Top,2025,,Petrol,"Rs 14,390,000"
Ford,Raptor Ranger 3L Sports B/N,2025,,Petrol,"Rs 38,500,000"
Daihatsu,Mira l limited,2025,,Petrol,"Rs 7,500,000"
Toyota,Passo XL package,2022,,Petrol,"Rs 9,650,000"
Toyota,Axio COROLLA 1.5L,2024,,Petrol,"Rs 17,150,000"
Mitsubishi,Lancer,1989,,Petrol,"Rs 1,650,000"
Toyota,Passo XL package,2023,,Petrol,"Rs 9,750,000"
Suzuki,Wagon R FX SEFTY,2023,,Petrol,"Rs 7,800,000"
Honda,CRV VTI L 7 Seater B-New,2024,,Petrol,"Rs 33,500,000"
Land Rover,Range Biography,2018,,Petrol,"Rs 61,000,000"
Toyota,Land Cruiser Sahara ZX V8,2009,,Petrol,"Rs 39,000,000"
Toyota,Raize ð,2025,,Petrol,"Rs 16,850,000"
Toyota,Wigo,2017,,Petrol,"Rs 6,750,000"
Toyota,Raize Z Modalista,2024,,Petrol,"Rs 14,350,000"
Toyota,Vitz,2011,,Petrol,"Rs 6,800,000"
Toyota,Allion 240,2007,,Petrol,"Rs 9,000,000"
Suzuki,Hustler J-Style,2015,,Petrol,"Rs 6,390,000"
Renault,KWID RXT SPORTS Exchange,2017,,Petrol,"Rs 3,775,000"
Peugeot,3008 Active,2019,,Petrol,"Rs 16,000,000"
Toyota,Allion 260,2011,,Petrol,"Rs 10,299,000"
Suzuki,Alto,2013,,Petrol,"Rs 3,400,000"
Honda,Fit,2015,,Petrol,"Rs 9,600,000"
Nissan,Dayz,2023,,Petrol,"Rs 8,200,000"
Toyota,Land Cruiser Sahara V6 - ZX LC 300,2025,,Petrol,"Rs 112,500,000"
Suzuki,Maruti 800,2005,,Petrol,"Rs 2,270,000"
Mitsubishi,Montero V77 GLS V6 3.8,2003,,Petrol,"Rs 14,450,000"
Volkswagen,T-Cross Style package,2023,,Petrol,"Rs 15,950,000"
Suzuki,Alto Japan,2016,,Petrol,"Rs 5,750,000"
Honda,Civic Sedan 1600cc,2016,,Petrol,"Rs 13,750,000"
Toyota,Vios,2003,,Petrol,"Rs 5,850,000"
Toyota,Pixis Mira Alto,2015,,Petrol,"Rs 6,290,000"
Toyota,Wigo G Grade,2017,,Petrol,"Rs 6,390,000"
Daihatsu,Mira SA3 L Safety Edition,2024,,Petrol,"Rs 7,150,000"
Toyota,Tercel,1996,,Petrol,"Rs 2,749,999"
Toyota,Mark X,2011,,Petrol,"Rs 13,500,000"
Toyota,Verossa,2001,,Petrol,"Rs 6,500,000"
Toyota,Axio Corolla 1.5L,2024,,Petrol,"Rs 16,950,000"
Toyota,Land Cruiser Prado TRJ 150 TX,2023,,Petrol,"Rs 57,800,000"
Mitsubishi,eK Wagon R Unregiste,2023,,Petrol,"Rs 7,890,000"
Toyota,Raize Z 1000cc,2023,,Petrol,"Rs 13,190,000"
Toyota,CHR NGX10 GT,2023,,Petrol,"Rs 18,250,000"
Daihatsu,Tanto Custom X Highest Spc,2023,,Petrol,"Rs 9,900,000"
Mercedes Benz,GLE 400 AMG Premium Plus NEW,2025,,Petrol,"Rs 89,500,000"
Toyota,Land Cruiser Prado LC250 VX BrandNew,2025,,Petrol,"Rs 64,500,000"
Toyota,Land Cruiser Prado TRJ150 TX Limited UN,2023,,Petrol,"Rs 56,500,000"
Suzuki,Hustler G Safety LED,2024,,Petrol,"Rs 8,575,000"
Daihatsu,Taft G Unregister,2024,,Petrol,"Rs 8,490,000"
Toyota,Roomy Unregister,2023,,Petrol,"Rs 9,950,000"
Toyota,Land Cruiser Sahara LC300 ZX V6 BrandNew,2025,,Petrol,"Rs 105,000,000"
Suzuki,Wagon R FX,2023,,Petrol,"Rs 7,850,000"
Suzuki,Cultus,1996,,Petrol,"Rs 1,780,000"
Toyota,Premio G SUPERIOR PREMIUM,2014,,Petrol,"Rs 11,111,111"
Daihatsu,Mira ES L Grade Safety,2024,,Petrol,"Rs 7,090,000"
Honda,Civic,2018,,Petrol,"Rs 15,500,000"
Mercedes Benz,E200 W212,2010,,Petrol,"Rs 14,250,000"
Daihatsu,Mira L SA3,2023,,Petrol,"Rs 7,000,000"
Suzuki,Alto 1st,2015,,Petrol,"Rs 4,175,000"
Daihatsu,Taft G Grade 4Way CAM,2023,,Petrol,"Rs 8,500,000"
BMW,218i Gran M sport,2024,,Petrol,"Rs 30,750,000"
Mercedes Benz,E200,2016,,Petrol,"Rs 31,000,000"
Mitsubishi,Lancer,1979,,Petrol,"Rs 1,200,000"
Honda,Civic SE,2018,,Petrol,"Rs 11,800,000"
Mazda,3 COMPANY MAINTENANCE,2016,,Petrol,"Rs 11,050,000"
Suzuki,Spacia custom,2015,,Petrol,"Rs 7,300,000"
Toyota,Raize,2020,,Petrol,"Rs 11,950,000"
Toyota,Yaris X Grade,2022,,Petrol,"Rs 10,050,000"
Land Rover,Range P400 SWB 1ST Autobio,2019,,Petrol,"Rs 75,000,000"
Suzuki,Alto L Grade Safety,2024,,Petrol,"Rs 7,290,000"
Daihatsu,Mira L Grade Safety,2024,,Petrol,"Rs 7,390,000"
Mercedes Benz,A180,2023,,Petrol,"Rs 22,500,000"
Suzuki,Wagon R CUSTOM ZX BRAND NEW,2025,,Petrol,"Rs 9,050,000"
Toyota,Vitz EDITION 2,2018,,Petrol,"Rs 8,900,000"
Suzuki,Wagon R FX Safety Brand New,2025,,Petrol,"Rs 7,550,000"
Mini Cooper,EFi Anniversary Orig,1993,,Petrol,"Rs 5,800,000"
Toyota,Allion A15 G Grade,2008,,Petrol,"Rs 9,125,000"
Mini Cooper,Rover Model,1974,,Petrol,"Rs 3,050,000"
Toyota,Land Cruiser Prado 250 VX Brand New,2024,,Petrol,"Rs 66,650,000"
Toyota,Corolla EE 111,1996,,Petrol,"Rs 3,400,000"
Daihatsu,Move L,2023,,Petrol,"Rs 7,600,000"
Toyota,Premio,2017,,Petrol,"Rs 15,700,000"
Toyota,RAV4,2001,,Petrol,"Rs 6,450,000"
Peugeot,5008 GT Line,2019,,Petrol,"Rs 18,500,000"
Toyota,Roomy X,2023,,Petrol,"Rs 9,400,000"
Audi,e-tron GT Sport Edition,2023,,Petrol,"Rs 98,000,000"
Toyota,Land Cruiser Prado LC250 VX 1ST EDITION,2024,,Petrol,"Rs 67,800,000"
Mitsubishi,Lancer Wagon,1983,,Petrol,"Rs 800,000"
Honda,City RS VTEC,2025,,Petrol,"Rs 14,900,000"
Nissan,Almera VL,2025,,Petrol,"Rs 13,950,000"
Daihatsu,Taft G DarkChrome,2023,,Petrol,"Rs 9,175,000"
Toyota,Corolla AE81,1985,,Petrol,"Rs 1,530,000"
Toyota,Raize 1200cc,2023,,Petrol,"Rs 13,300,000"
BMW,Mini Cooper C- Sport 5 Door,2025,,Petrol,"Rs 28,000,000"
Suzuki,Wagon R FZ,2018,,Petrol,"Rs 6,900,000"
Micro,Trend,2012,,Petrol,"Rs 2,200,000"
Toyota,Land Cruiser Prado LC250 VX Edition B/N,2025,,Petrol,"Rs 65,500,000"
Toyota,Raize Z 1.2L 4way C,2024,,Petrol,"Rs 14,250,000"
Toyota,Carina AT150,1988,,Petrol,"Rs 1,450,000"
Toyota,Axio G limited,2010,,Petrol,"Rs 8,190,000"
Toyota,Yaris X,2024,,Petrol,"Rs 11,550,000"
Toyota,Aqua G Grade,2012,,Petrol,"Rs 7,900,000"
Lexus,LX600 Maximum Load Unregis,2023,,Petrol,"Rs 129,000,000"
Toyota,Roomy G,2022,,Petrol,"Rs 9,750,000"
Toyota,Premio,2011,,Petrol,"Rs 11,475,000"
Toyota,Corolla 121,2004,,Petrol,"Rs 6,250,000"
Toyota,Roomy Gt 4Way Camera,2023,,Petrol,"Rs 12,400,000"
Suzuki,Wagon R FX Safety Package,2024,,Petrol,"Rs 8,600,000"
Toyota,Allion 260,2010,,Petrol,"Rs 11,200,000"
Honda,Fit GP 5,2014,,Petrol,"Rs 8,400,000"
Suzuki,Maruti,2012,,Petrol,"Rs 2,590,000"
Toyota,Passo,2005,,Petrol,"Rs 5,350,000"
Maruti Suzuki,800,2007,,Petrol,"Rs 2,050,000"
Suzuki,Celerio Vxi,2016,,Petrol,"Rs 5,790,000"
Toyota,Roomy Custom Gt,2023,,Petrol,"Rs 12,250,000"
Mitsubishi,Lancer JY 1,2014,,Petrol,"Rs 12,900,000"
Toyota,IST NCP11,2008,,Petrol,"Rs 7,700,000"
Land Rover,Range Sport Autobiography,2018,,Petrol,"Rs 58,500,000"
Suzuki,Maruti,2006,,Petrol,"Rs 2,150,000"
Toyota,Roomy Gt Black Top,2022,,Petrol,"Rs 12,200,000"
Toyota,Roomy Gt 4Way Camera,2022,,Petrol,"Rs 12,250,000"
Toyota,Raize Z 1000cc 4WD,2023,,Petrol,"Rs 13,550,000"
Honda,Vezel Z PLAY,2023,,Petrol,"Rs 21,550,000"
Toyota,Raize Z GRADE,2020,,Petrol,Rs 0
Nissan,Sunny FB15,2006,,Petrol,"Rs 4,890,000"
Toyota,Raize Rocky 4Way Camera,2023,,Petrol,"Rs 12,550,000"
Suzuki,Wagon R FZ Premium,2019,,Petrol,"Rs 7,100,000"
Toyota,Yaris X Grade,2023,,Petrol,"Rs 9,790,000"
Honda,Vezel Z Premium Package BN,2024,,Petrol,"Rs 21,800,000"
Toyota,Raize Z Grade- 2WD,2025,,Petrol,"Rs 15,900,000"
Honda,City RS 1L Brand N,2025,,Petrol,"Rs 14,900,000"
Suzuki,Alto A Grade Safety,2024,,Petrol,"Rs 6,850,000"
Toyota,Raize,2025,,Petrol,"Rs 16,500,000"
Toyota,Yaris Premium Luxury,2025,,Petrol,"Rs 17,800,000"
Toyota,Harrier G Grade,2024,,Petrol,"Rs 31,300,000"
Austin,Cambridge,1954,,Petrol,"Rs 920,000"
Mazda,Demio,2009,,Petrol,"Rs 5,400,000"
Toyota,Roomy G Dual Power Door,2025,,Petrol,"Rs 10,550,000"
Suzuki,Wagon R FX Safety,2025,,Petrol,"Rs 7,650,000"
BMW,740Li M SPORT LWB 3L Petro,2016,,Petrol,"Rs 51,000,000"
Nissan,Sunny N17,2003,,Petrol,"Rs 4,775,000"
Mitsubishi,eK Wagon M Grade Safety,2023,,Petrol,"Rs 7,650,000"
DFSK,Glory I-Auto,2021,,Petrol,"Rs 11,400,000"
Toyota,Carina,1984,,Petrol,"Rs 1,550,000"
Toyota,Yaris ATIV Premium Luxury,2025,,Petrol,"Rs 15,900,000"
Toyota,Yaris Night Shade,2025,,Petrol,"Rs 15,900,000"
Suzuki,Maruti 800,2009,,Petrol,"Rs 2,300,000"
Suzuki,Swift RS 4Way,2015,,Petrol,"Rs 8,950,000"
Honda,Vezel Z Play,2025,,Petrol,"Rs 24,300,000"
Audi,A3 Advance Sedan 30TFSI,2023,,Petrol,"Rs 22,950,000"
Lexus,RX350 RX300,2003,,Petrol,"Rs 9,500,000"
Toyota,Axio Non,2017,,Petrol,"Rs 11,450,000"
Suzuki,Wagon R FZ,2014,,Petrol,"Rs 5,775,000"
Audi,A3 Sportback TFSI,2023,,Petrol,"Rs 18,950,000"
Nissan,Almera VL grade,2025,,Petrol,"Rs 13,975,000"
Honda,City RS | Grey,2025,,Petrol,"Rs 14,800,000"
Audi,A4 Premium,2012,,Petrol,"Rs 13,800,000"
Toyota,Axio X Limited,2008,,Petrol,"Rs 8,350,000"
Daihatsu,Terios Kid,2002,,Petrol,"Rs 4,975,000"
Mercedes Benz,A250E AMG PREMIUM +,2022,,Petrol,"Rs 29,990,000"
Toyota,Vitz Safety Edition 2,2018,,Petrol,"Rs 9,280,000"
Toyota,Land Cruiser Prado LC250 VX,2025,,Petrol,"Rs 65,000,000"
Audi,A3 S-Line,2018,,Petrol,"Rs 16,500,000"
Toyota,Yaris Cross Premium Luxury,2025,,Petrol,"Rs 22,000,000"
Nissan,Almera EL Package,2025,,Petrol,"Rs 12,790,000"
Toyota,Axio WXB,2017,,Petrol,"Rs 13,690,000"
Suzuki,Jimny,2018,,Petrol,"Rs 6,600,000"
Toyota,Land Cruiser Prado TX.L,2023,,Petrol,"Rs 56,800,000"
Toyota,Land Cruiser Sahara LC300 LIMITED,2024,,Petrol,"Rs 101,500,000"
Land Rover,Range Shadow Edition Autob,2025,,Petrol,"Rs 16,350,000"
Nissan,Sunny FB14,1996,,Petrol,"Rs 3,500,000"
Mitsubishi,Galant,1990,,Petrol,"Rs 1,800,000"
Peugeot,5008 Gt line,2019,,Petrol,"Rs 23,000,000"
Mitsubishi,Delica Mini,2024,,Petrol,"Rs 9,600,000"
Toyota,Raize G GRADE UN/RE,2022,,Petrol,"Rs 13,900,000"
Toyota,Roomy G GRADE UN/RE,2022,,Petrol,"Rs 9,800,000"
Toyota,Raize G GRADE 1.2L,2023,,Petrol,"Rs 14,490,000"
Suzuki,Wagon R FZ Safety Package,2017,,Petrol,"Rs 7,000,000"
BMW,218i MSport Gran,2024,,Petrol,"Rs 31,500,000"
Toyota,Vitz F GRADE,2011,,Petrol,"Rs 6,725,000"
Toyota,Yaris Ativ/ Night Shade Ed,2025,,Petrol,"Rs 18,000,000"
DFSK,Glory I,2024,,Petrol,"Rs 12,000,000"
Nissan,Dayz X grade,2023,,Petrol,"Rs 7,500,000"
BMW,X1 20i MHT M Sport,2024,,Petrol,"Rs 38,500,000"
Toyota,Corolla AX10,2008,,Petrol,"Rs 7,700,000"
Land Rover,Range Evoque Autobiography .P270e,2025,,Petrol,"Rs 44,500,000"
Jaguar,E-Pace RDynamic 1st Edition,2018,,Petrol,"Rs 30,000,000"
Micro,Panda,2017,,Petrol,"Rs 3,990,000"
Honda,N-Box CUSTOM,2025,,Petrol,"Rs 10,775,000"
Daihatsu,Taft G Dark Chrome Ventur,2025,,Petrol,"Rs 8,990,000"
Toyota,Premio G SUPERIOR,2010,,Petrol,"Rs 11,200,000"
Suzuki,Grand Vitara XL 7,2002,,Petrol,"Rs 5,800,000"
Toyota,Allion 260 G Plus Package,2014,,Petrol,"Rs 13,290,000"
Mazda,Familia 323,1998,,Petrol,"Rs 3,490,000"
Suzuki,Maruti 800,2007,,Petrol,"Rs 2,195,000"
Honda,Fit GP1 (hybrid),2013,,Petrol,"Rs 7,390,000"
Toyota,Land Cruiser Prado TX LIMITED,2023,,Petrol,"Rs 56,950,000"
Toyota,Raize G grade,2024,,Petrol,"Rs 13,700,000"
Daihatsu,Mira L SA3 GRADE,2024,,Petrol,"Rs 7,190,000"
BMW,318i Sports Line,2017,,Petrol,"Rs 21,500,000"
Toyota,Raize X GRADE,2024,,Petrol,"Rs 12,990,000"
Toyota,Raize X GRADE,2023,,Petrol,"Rs 12,990,000"
Volkswagen,Polo Active,2023,,Petrol,"Rs 13,000,000"
Toyota,Land Cruiser Prado 250 VX BRAND NEW,2024,,Petrol,"Rs 62,990,000"
Toyota,Aqua G,2014,,Petrol,"Rs 9,200,000"
Daihatsu,Taft G Brand New,2024,,Petrol,"Rs 8,550,000"
Mitsubishi,Montero GLS Fully Loaded,2017,,Petrol,"Rs 31,500,000"
Daihatsu,Rocky PREMIUM 4WAY CAMERA,2024,,Petrol,"Rs 14,500,000"
Honda,Vezel Z Grade,2024,,Petrol,"Rs 19,400,000"
Toyota,Corolla wagon,1980,,Petrol,"Rs 650,000"
Audi,Q7 40TFSI Quattro,2016,,Petrol,"Rs 32,500,000"
Mercedes Benz,S500 LWB AMG Premium +,2015,,Petrol,"Rs 46,500,000"
Daihatsu,Mira ES S Limited,2024,,Petrol,"Rs 7,890,000"
Suzuki,Celerio X Tream,2018,,Petrol,"Rs 6,500,000"
Toyota,Vitz KSP90,2007,,Petrol,"Rs 6,200,000"
Toyota,Corona,1998,,Petrol,"Rs 900,000"
Honda,City RS {Brand New},2025,,Petrol,"Rs 13,900,000"
Nissan,Sunny,1981,,Petrol,"Rs 640,000"
Toyota,Land Cruiser Prado 150 TX,2023,,Petrol,"Rs 59,500,000"
DFSK,Glory I,2022,,Petrol,"Rs 10,900,000"
Nissan,Almera VL Grade,2025,,Petrol,"Rs 14,475,000"
Toyota,Starlet Glanza,1998,,Petrol,"Rs 4,500,000"
Tata,Indica,2015,,Petrol,"Rs 3,800,000"
Toyota,Vitz Safety Edition,2015,,Petrol,"Rs 7,950,000"
Suzuki,S-Cross 1st,2018,,Petrol,"Rs 10,975,000"
Nissan,Magnite Tekna+ Gray,2025,,Petrol,"Rs 9,499,997"
Audi,Q3,2022,,Petrol,"Rs 31,000,000"
Toyota,Raize Z PANORAMIC VIEW PKG,2025,,Petrol,"Rs 15,290,000"
Mercedes Benz,C200 AMG PREM PLUS 4MATIC,2022,,Petrol,"Rs 43,500,000"
Kia,Rio GT LINE sun roof,2017,,Petrol,"Rs 8,950,000"
Toyota,Raize Z GRADE 1.2L,2023,,Petrol,"Rs 14,790,000"
Toyota,Roomy CUSTOM G BRAND NEW,2025,,Petrol,"Rs 11,200,000"
Toyota,Axio full option,2019,,Petrol,"Rs 14,980,000"
BMW,740Le,2018,,Petrol,"Rs 49,500,000"
Land Rover,Defender 110 STRAIGHT,2024,,Petrol,"Rs 79,500,000"
Land Rover,Range Evoque Dynamic HSE PHEV,2025,,Petrol,"Rs 53,500,000"
Toyota,Corolla WXB,2024,,Petrol,"Rs 19,800,000"
Land Rover,Range Sport Autobiography,2019,,Petrol,"Rs 59,500,000"
Nissan,Almera,2025,,Petrol,"Rs 14,700,000"
BMW,740Le M- Sport LWB,2018,,Petrol,"Rs 52,500,000"
Toyota,Land Cruiser Prado LC250 VX BRAND NEW,2024,,Petrol,"Rs 65,990,000"
Peugeot,3008 FULL OPTION,2020,,Petrol,"Rs 19,500,000"
Honda,City RS Full-Spec,2025,,Petrol,"Rs 14,950,000"
Toyota,Yaris Cross Z Model,2024,,Petrol,"Rs 22,500,000"
Mitsubishi,eK Wagon X Limited,2023,,Petrol,"Rs 9,475,000"
Toyota,Land Cruiser Prado LC250 Edition,2024,,Petrol,"Rs 67,900,000"
Nissan,Almera VL TURBOWHITE /BLACK,2025,,Petrol,"Rs 14,500,000"
Kia,Sportage Sunroof,2011,,Petrol,"Rs 10,950,000"
Honda,Vezel,2024,,Petrol,"Rs 19,400,000"
Suzuki,Every PA Limited,2024,,Petrol,"Rs 7,900,000"
Audi,Q7 Quattro,2016,,Petrol,"Rs 35,500,000"
Mercedes Benz,C200,2001,,Petrol,"Rs 7,100,000"
Suzuki,Wagon R Custom,2025,,Petrol,"Rs 9,975,000"
Toyota,Allion 240 G-Grade,2004,,Petrol,"Rs 7,790,000"
Audi,Q3,2019,,Petrol,"Rs 23,500,000"
Suzuki,Wagon R,2002,,Petrol,"Rs 2,750,000"
Jeep,Wrangler Rubicon,2018,,Petrol,"Rs 52,500,000"
BMW,740Li,2011,,Petrol,"Rs 22,500,000"
Volkswagen,Beetle Car,1971,,Petrol,"Rs 3,500,000"
Toyota,Land Cruiser Prado VZJ120,2002,,Petrol,"Rs 15,650,000"
Daihatsu,Charade,1995,,Petrol,"Rs 1,480,000"
Suzuki,Maruti,2005,,Petrol,"Rs 2,490,000"
Mitsubishi,Montero,2005,,Petrol,"Rs 14,945,000"
Toyota,Land Cruiser Prado,2002,,Petrol,"Rs 17,800,000"
Suzuki,Swift DBA-ZC71S,2008,,Petrol,"Rs 5,980,000"
Daihatsu,Mira G Grade,2025,,Petrol,"Rs 7,200,000"
Honda,Fit 1500cc,2014,,Petrol,"Rs 8,500,000"
Toyota,Premio G Superior,2014,,Petrol,"Rs 13,250,000"
Toyota,Roomy GT Custom,2022,,Petrol,"Rs 11,550,000"
Toyota,Corolla AE110,2000,,Petrol,"Rs 5,000,000"
Suzuki,Swift RS,2018,,Petrol,"Rs 9,275,000"
Mercedes Benz,C160,2018,,Petrol,"Rs 22,500,000"
Toyota,Raize Z Grade 1200cc,2023,,Petrol,"Rs 14,590,000"
Toyota,Raize Z Apple Car Play,2020,,Petrol,"Rs 12,375,000"
Mercedes Benz,S400,2014,,Petrol,"Rs 42,000,000"
Daihatsu,Mira L Safety,2024,,Petrol,"Rs 7,100,000"
Peugeot,5008 GT line,2019,,Petrol,"Rs 18,500,000"
Suzuki,S-Cross SX4,2018,,Petrol,"Rs 10,975,000"
Daihatsu,Taft G Chrome,2024,,Petrol,"Rs 9,200,000"
Toyota,Yaris ATIV G GRADE,2019,,Petrol,"Rs 12,950,000"
Daihatsu,Taft G Venture,2024,,Petrol,"Rs 9,200,000"
Mercedes Benz,GLA 200 AMG LINE,2019,,Petrol,"Rs 27,000,000"
Honda,N-Box FULL OPTION,2023,,Petrol,"Rs 9,590,000"
Honda,Vezel Z play,2025,,Petrol,"Rs 22,290,000"
Daihatsu,Taft G MOON ROOF,2023,,Petrol,"Rs 9,290,000"
Ford,Raptor 3.0L,2025,,Petrol,"Rs 38,500,000"
Suzuki,Spacia Custom XS,2024,,Petrol,"Rs 10,150,000"
Nissan,Tiida,2007,,Petrol,"Rs 6,595,000"
Honda,Vezel 0KM MILEAGE,2025,,Petrol,"Rs 19,550,000"
Daihatsu,Mira ES,2023,,Petrol,"Rs 7,150,000"
Toyota,Hilux B5 Rocco,2020,,Petrol,"Rs 24,250,000"
Toyota,Raize Z Grade 1000cc,2023,,Petrol,"Rs 13,800,000"
Tata,Nexon,2018,,Petrol,"Rs 8,800,000"
Perodua,Axia G,2016,,Petrol,"Rs 6,100,000"
Daihatsu,Taft G Dark Chrome,2025,,Petrol,"Rs 9,500,000"
Toyota,Yaris,2008,,Petrol,"Rs 6,775,000"
Toyota,Yaris Cross With Bodykit,2025,,Petrol,"Rs 22,700,000"
Suzuki,Wagon R Stingray,2023,,Petrol,"Rs 9,375,000"
Toyota,Land Cruiser Sahara LC 300 VX,2024,,Petrol,"Rs 99,800,000"
Toyota,Land Cruiser Prado TRJ 250 VX,2024,,Petrol,"Rs 65,500,000"
Toyota,Roomy,2023,,Petrol,"Rs 12,875,000"
Lexus,LBX Elegant,2024,,Petrol,"Rs 26,500,000"
Toyota,Aqua S Grade,2013,,Petrol,"Rs 7,950,000"
Audi,Q2 Anniversary White,2018,,Petrol,"Rs 14,450,000"
Toyota,Yaris X,2023,,Petrol,"Rs 10,200,000"
Suzuki,Maruti,1994,,Petrol,"Rs 1,390,000"
Suzuki,Hustler,2015,,Petrol,"Rs 6,100,000"
Toyota,Land Cruiser Sahara ZX LIMITED V6,2024,,Petrol,"Rs 102,450,000"
Honda,Vezel RS,2018,,Petrol,"Rs 14,350,000"
Toyota,Yaris G Grade,2024,,Petrol,"Rs 12,500,000"
Renault,KWID,2017,,Petrol,"Rs 3,995,000"
Nissan,X-Trail Mode Premier,2016,,Petrol,"Rs 14,000,000"
DFSK,Glory 580,2022,,Petrol,"Rs 10,500,000"
Suzuki,Alto,2012,,Petrol,"Rs 3,375,000"
Suzuki,Maruti 800,2008,,Petrol,"Rs 2,265,000"
Perodua,Viva Elite,2012,,Petrol,"Rs 4,675,000"
Suzuki,Liana,2005,,Petrol,"Rs 4,150,000"
Nissan,NV200 Vanette Wagon,2009,,Petrol,"Rs 11,000,000"
Mitsubishi,Outlander Straight,2015,,Petrol,"Rs 16,500,000"
Suzuki,Maruti,2003,,Petrol,"Rs 2,000,000"
